file,dataset,px_cm,genotype,node,base_x,base_y,tip_x,tip_y,rosette_id
U112-3_rep_1_p2_leaf_22.jpg,arabidopsis,160,U112-3,22,473,134,37.5,145.5,au
U112-3_rep_1_p2_leaf_23.jpg,arabidopsis,160,U112-3,23,477,138,38.5,123.5,au
U112-3_rep_1_p2_leaf_24.jpg,arabidopsis,160,U112-3,24,482,136,57.5,99.5,au
U112-3_rep_1_p2_leaf_3.jpg,arabidopsis,160,U112-3,3,475,117,34.5,120.5,au
U112-3_rep_1_p2_leaf_4.jpg,arabidopsis,160,U112-3,4,475,103,33.5,92.5,au
U112-3_rep_1_p2_leaf_5.jpg,arabidopsis,160,U112-3,5,33,94,478.5,92.5,au
U112-3_rep_1_p2_leaf_6.jpg,arabidopsis,160,U112-3,6,476,81,30.5,83.5,au
U112-3_rep_1_p2_leaf_7.jpg,arabidopsis,160,U112-3,7,476,135,34.5,137.5,au
U112-3_rep_1_p2_leaf_8.jpg,arabidopsis,160,U112-3,8,477,72,35.5,79.5,au
U112-3_rep_1_p2_leaf_9.jpg,arabidopsis,160,U112-3,9,480,120,34.5,113.5,au
U112-3_rep_2_20231206_0001_binary_leaf1.jpg,arabidopsis,160,U112-3,1,482,102,39.5,70.5,av
U112-3_rep_2_20231206_0001_binary_leaf10.jpg,arabidopsis,160,U112-3,10,475,113,39.5,114.5,av
U112-3_rep_2_20231206_0001_binary_leaf11.jpg,arabidopsis,160,U112-3,11,471,139,50.5,97.5,av
U112-3_rep_2_20231206_0001_binary_leaf13.jpg,arabidopsis,160,U112-3,13,475,187,38.5,156.5,av
U112-3_rep_2_20231206_0001_binary_leaf14.jpg,arabidopsis,160,U112-3,14,478,120,36.5,124.5,av
U112-3_rep_2_20231206_0001_binary_leaf15.jpg,arabidopsis,160,U112-3,15,478,187,33.5,189.5,av
U112-3_rep_2_20231206_0001_binary_leaf16.jpg,arabidopsis,160,U112-3,16,36,100,478.5,108.5,av
U112-3_rep_2_20231206_0001_binary_leaf17.jpg,arabidopsis,160,U112-3,17,482,81,36.5,102.5,av
U112-3_rep_2_20231206_0001_binary_leaf18.jpg,arabidopsis,160,U112-3,18,482,87,36.5,91.5,av
U112-3_rep_2_20231206_0001_binary_leaf2.jpg,arabidopsis,160,U112-3,2,475,83,38.5,74.5,av
U112-3_rep_2_20231206_0001_binary_leaf3.jpg,arabidopsis,160,U112-3,3,474,74,38.5,84.5,av
U112-3_rep_2_20231206_0001_binary_leaf4.jpg,arabidopsis,160,U112-3,4,476,46,37.5,53.5,av
U112-3_rep_2_20231206_0001_binary_leaf5.jpg,arabidopsis,160,U112-3,5,474,114,39.5,140.5,av
U112-3_rep_2_20231206_0001_binary_leaf6.jpg,arabidopsis,160,U112-3,6,35,68,480.5,90.5,av
U112-3_rep_2_20231206_0001_binary_leaf7.jpg,arabidopsis,160,U112-3,7,479,74,35.5,74.5,av
U112-3_rep_2_20231206_0001_binary_leaf8.jpg,arabidopsis,160,U112-3,8,474,98,36.5,115.5,av
U112-3_rep_2_20231206_0001_binary_leaf9.jpg,arabidopsis,160,U112-3,9,471,101,42.5,116.5,av
U112-3_rep_2_20231206_0001.jpg,arabidopsis,160,U112-3,1,477,102,39.5,105.5,av
U112-3_rep_2_leaf_1.jpg,arabidopsis,160,U112-3,1,467,139,32.5,148.5,aw
